,subject,session,run,task,space,directory,fullpath,edgefrac,hfc
1359,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3248577257753678,0.038135593220338986
1360,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3332992464931221,0.33686440677966106
1361,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3656784149558778,0.40254237288135597
1362,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.40232038582673246,0.05720338983050848
1363,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.37157895221833404,0.3877118644067796
1364,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3423557346480828,0.12923728813559324
1365,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.31646829028501733,0.15889830508474576
1366,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3407419175921618,0.3474576271186441
1367,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3244377243876818,0.6504237288135594
1368,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.319923330685535,0.10805084745762712
1369,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.35786496903967396,0.08686440677966102
1370,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3479632518217415,0.25
1371,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3390347144606146,0.31991525423728817
1372,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3061614465145727,0.2733050847457627
1373,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3463419539744252,0.3093220338983051
1374,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.31535152654846743,0.17372881355932204
1375,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3564942773568118,0.025423728813559324
1376,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.34462448075211005,0.2902542372881356
1377,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3268107500594867,0.16949152542372883
1378,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.34213167236942116,0.08898305084745764
1379,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3469755225406622,0.29237288135593226
1380,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.34807303575622744,0.31991525423728817
1381,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3173271485848266,0.1906779661016949
1382,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.35712456622754263,0.3411016949152542
1383,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.3502074956207454,0.3538135593220339
1384,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.34928068176585186,0.2584745762711865
1385,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.32553959006620686,0.2627118644067797
1386,05,,,effort,MNI152NLin2009cAsym,sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-MNI152NLin2009cAsym_melodic,0.30647915186395575,0.26906779661016955
1387,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5738648970588068,0.010593220338983052
1388,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5865585531245447,0.010593220338983052
1389,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5980268954208524,0.01694915254237288
1390,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.6088857425724432,0.4216101694915254
1391,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5212989718326715,0.09322033898305085
1392,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5325650133659843,0.010593220338983052
1393,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5710747936525036,0.00847457627118644
1394,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5740648143055141,0.31567796610169496
1395,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5597018464900376,0.019067796610169493
1396,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5738001772338592,0.02966101694915254
1397,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5219471119339751,0.0826271186440678
1398,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5643169891886742,0.027542372881355935
1399,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5905587519726508,0.4279661016949152
1400,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5259117939442587,0.012711864406779662
1401,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.6352236140229018,0.3495762711864407
1402,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5707007425380168,0.4194915254237288
1403,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5734460126217088,0.010593220338983052
1404,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5751060846300534,0.3008474576271187
1405,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5497356868670035,0.01694915254237288
1406,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5637172095911588,0.09322033898305085
1407,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5268343918772442,0.09322033898305085
1408,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5160891529113351,0.06779661016949153
1409,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5809710649758418,0.09745762711864407
1410,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5445213759249034,0.08898305084745764
1411,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5706178352689952,0.2542372881355932
1412,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5921986905275167,0.019067796610169493
1413,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.547988693388525,0.49788135593220345
1414,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5621579547600527,0.1038135593220339
1415,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5607043904394104,0.3983050847457627
1416,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.556148161678944,0.48093220338983056
1417,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5350127744654956,0.6228813559322034
1418,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5276334260531896,0.06144067796610169
1419,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.553641068981944,0.5042372881355933
1420,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5067362244021065,0.08686440677966102
1421,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5298264036002496,0.5317796610169492
1422,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5579755335298717,0.5593220338983051
1423,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5270906782737279,0.5508474576271187
1424,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5434248547418373,0.010593220338983052
1425,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5620485253842615,0.01694915254237288
1426,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5090567503558614,0.125
1427,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.46710167452174206,0.2669491525423729
1428,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5206954282022922,0.09745762711864407
1429,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.4849238254026376,0.1419491525423729
1430,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5232725155608625,0.11864406779661016
1431,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5692659489982704,0.489406779661017
1432,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5174818126468014,0.125
1433,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.47338853360286864,0.18008474576271188
1434,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.570892336366555,0.01483050847457627
1435,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5683498513240826,0.3792372881355932
1436,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5507122199125637,0.0402542372881356
1437,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5293660646673133,0.1271186440677966
1438,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.575954751491258,0.2266949152542373
1439,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5297578376273405,0.027542372881355935
1440,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5566707854901779,0.5550847457627118
1441,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5600837246894421,0.565677966101695
1442,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.564589462295056,0.5423728813559322
1443,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.4887284540683496,0.14618644067796613
1444,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5317595958393914,0.17796610169491528
1445,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5248709238964413,0.13347457627118645
1446,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5404308773532065,0.46610169491525427
1447,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5047766292507564,0.163135593220339
1448,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5326774310669686,0.019067796610169493
1449,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5382832127087883,0.5699152542372882
1450,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5673622776772755,0.2097457627118644
1451,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5329034422616674,0.07838983050847458
1452,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5556673138242825,0.4682203389830508
1453,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.554891502092877,0.010593220338983052
1454,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5666686378376293,0.6165254237288136
1455,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5207416321504794,0.1419491525423729
1456,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5349224872206024,0.19491525423728814
1457,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5466160420175684,0.489406779661017
1458,05,,,effort,T1w,sub-05_ses-None_task-effort_run-None_space-T1w_melodic,/LOCAL/jzerbe/faces_vs_houses/ds002938/derivatives/melodic/sub-05/sub-05_ses-None_task-effort_run-None_space-T1w_melodic,0.5209894054538462,0.019067796610169493
